transaction_id,customer_name,phone_number,age,city,transaction_date,product_category,amount,payment_method
330027,Alice,09209770184,38.0,Los Angeles,2023-11-20,Electronics,10000.0,cash
325073,Bob,09201956161,,Miami,,Clothing,,debit card
265461,Alice,09988635762,,Chicago,,Clothing,,credit card
618213,Bob,09202432094,,Los Angeles,2023-11-16,Clothing,,credit card
409345,Alice,09354497576,,Los Angeles,2023-01-13,Groceries,,paypal
527992,Bob,09178285621,,Seattle,2023-11-12,Groceries,,cash
336196,Charlie,09355487204,,Miami,2023-02-06,Groceries,,paypal
612451,Frank,09357017591,,San Francisco,,Toys,183.81,cash
474094,Bob,09173923575,33.0,Houston,2023-07-24,Home & Kitchen,10000.0,paypal
922284,David,09208794970,,Miami,,Groceries,,paypal
893419,Charlie,09201006251,,Los Angeles,2023-09-02,Electronics,10000.0,paypal
803487,Alice,09350313938,,Houston,2023-03-11,Toys,10000.0,
284013,Charlie,09209920092,,Los Angeles,2023-07-07,Toys,343.18,paypal
846984,Henry,09986550931,,,2023-11-28,Groceries,262.34,
373978,Alice,09178644167,,San Francisco,2023-05-17,Clothing,421.6,credit card 
667975,Frank,09208760472,,Seattle,2023-04-16,Electronics,,paypal
528235,Eva,09176274763,,,2023-06-15,Sports,313.74,cash
978507,Alice,09457392883,,San Francisco,2023-10-01,Home & Kitchen,,debit card
446277,David,09204913546,66.0,Chicago,,Toys,,paypal
399122,Alice,09358543111,,Seattle,2023-10-27,Toys,,cash
486603,Charlie,09172775048,,Miami,,Toys,10000.0,cash
366945,Charlie,09351260115,,Seattle,2023-04-17,Sports,,cash
705120,Alice,09351054643,,Miami,2023-05-02,Toys,,debit card
872100,Grace,09981761675,,New York,2023-01-21,Books,,credit card
723536,Frank,09452816420,37.0,Miami,2023-05-06,Toys,,credit card
816777,Henry,09980639625,,San Francisco,,Home & Kitchen,,paypal
856302,Bob,09989890400,,Seattle,2023-11-15,Toys,,paypal
926813,David,09357096646,,Chicago,2023-06-26,Books,,cash
501112,Alice,09989812803,49.0,Chicago,2023-08-08,Electronics,293.98,debit card
927052,Eva,09984372300,51.0,,2023-01-11,Books,,debit card
698249,Alice,09985976052,,New York,,Groceries,241.78,credit card
864794,Alice,09207951374,,Seattle,2023-03-01,Toys,,
181401,Henry,09209530616,,Chicago,2023-11-07,Electronics,137.44,cash
982800,Grace,09351875637,39.0,New York,2023-12-29,Sports,,cash
546474,Bob,09173522242,,Los Angeles,2023-06-17,Clothing,,paypal
849008,Bob,09175957441,,Miami,2023-05-28,Sports,,cash
751183,Bob,09173420790,,Seattle,,Toys,,debit card
988241,Eva,09455666740,,Houston,2023-09-17,Electronics,,credit card
628597,David,09451984896,,Chicago,2023-10-20,Home & Kitchen,,cash
570642,Alice,09351382257,,Seattle,,Books,10000.0,debit card
324951,Henry,09205083897,45.0,Miami,,Electronics,321.13,debit card
340764,Alice,09171333560,,Houston,2023-08-31,Electronics,,debit card
410917,Eva,09984673880,,Seattle,2023-11-28,Toys,,cash
694886,Alice,09171936377,,Los Angeles,2023-07-07,Electronics,,credit card
587094,Grace,09203394787,,Houston,2023-04-29,Toys,,
283922,Alice,09177400570,,,2023-09-26,Groceries,,paypal
185853,Eva,09177827389,,Chicago,,Home & Kitchen,,
489436,Eva,09205361873,,San Francisco,,Books,348.78,cash
774668,Charlie,09175667275,,Chicago,2023-01-30,Groceries,10000.0,debit card
719401,Henry,09200945674,,New York,,Sports,10000.0,cash
194039,Henry,09453116511,,Los Angeles,,Toys,400.72,debit card
407070,Henry,09200944640,,San Francisco,2023-04-05,Electronics,,cash
374373,Frank,09174096993,,San Francisco,2023-10-11,Groceries,,paypal
843172,Frank,09450398220,,Miami,2023-01-17,Groceries,,paypal
572938,Frank,09355761613,68.0,San Francisco,2024-01-01,Groceries,101.48,debit card
160522,Henry,09980365464,,New York,2023-07-06,Toys,,debit card
774696,Frank,09989358542,,New York,2023-07-20,Home & Kitchen,,debit card
488958,Grace,09350950635,44.0,Miami,2023-02-04,Groceries,,credit card 
606754,Charlie,09459872942,,Seattle,2023-05-24,Home & Kitchen,,cash
788625,David,09454064268,,Los Angeles,2023-11-29,Electronics,,debit card
385912,Grace,09202407758,,Seattle,2023-10-27,Electronics,,paypal
624447,Alice,09982363039,,Houston,2023-05-18,Books,,
314780,Eva,09989215068,,Chicago,2023-03-30,Sports,,
551267,Eva,09207934135,,Seattle,2023-04-03,Electronics,,cash
765004,Grace,09203608516,,Los Angeles,2023-03-02,Sports,,
150839,Eva,09209824644,,Chicago,2023-03-12,Toys,21.57,debit card
689611,Bob,09200210027,,New York,2023-05-23,Home & Kitchen,,cash
979856,Frank,09987589228,,Miami,2023-10-09,Books,,cash
