Transaction ID,Customer Name,Email,Age,City,Transaction Date,Product Category,Amount ($),Payment Method,Review
410636,   Henry,0998-471.0324,34,Seattl,,Hme & Kitchen,276.1465904310552,Cash,Text with$pecial@charact3rs!
627532, frank ,+63 920()517.7053,150,,,Sports,-50,PayPal,
430037, Bob ,0917-8577658,43,Nw York,2023-07-12,Groceries,,Cash, This is a   sample review.  
453362, frank ,+63 945.195.7944,-5,San Fransisco,,Toyss,1K,Cash,!!!Extra punctuation???
112311,Grace,0935-917-0951,150,,"August 20, 2023",Grocereis,,paypal,Text with$pecial@charact3rs!
519917,Grace,+63 935-190()7310,,Huston,,Toys,three hundred,CASH,Text with$pecial@charact3rs!
410917,Eva  ,+63 945()570-1456,-5,Seattl,2023-11-28,Toys,,Cash,"Messy,   text with   spaces!"
158044, Alice ,+63 935()184-8548,-5,Miami,05/10/2023,Boks,10000,Debit Card,
931907, Bob ,0935-090-2051,150,San Fransisco,"October 27, 2023",Sports,1K,CASH,"Messy,   text with   spaces!"
664825,Charlie,0920()675.3056,150,Miami,"July 29, 2023",Electronics,1K,Debit Card,"Messy,   text with   spaces!"
254974, Alice ,0920 016()5230,twenty,Chcago,2023-01-23,Toyss,three hundred,,"Messy,   text with   spaces!"
701392,  David,0935-0149346,150,Los Angeels,06/11/2023,Clothing,10000,Credit Card,"Messy,   text with   spaces!"
185713, Bob ,0945.6799254,150,Houston,"July 10, 2023",Electrnics,10000,,
625982, Alice ,0935 9255941,,Los Angeels,"January 31, 2023",Hme & Kitchen,10000,CASH,
761672, Bob ,+63 917-408-0516,twenty,Los Angeles,26/06/2023,Electrnics,,Cash,Some RANDOM capitalization issueS
317236, frank ,0917 427-6492,,San Francisco,"May 28, 2023",Electronics,10000,debit_card,
647534, Alice ,+63 945()445.1416,twenty,San Francisco,"October 21, 2023",Boks,-50,CASH,Some RANDOM capitalization issueS
623869,Eva  ,0998 654 5219,,San Francisco,,Home & Kitchen,1K,CASH,
609898,Charlie,+63 920.774()0782,twenty,Huston,"June 05, 2023",Electronics,1K,Credit Card,   lots   of   spaces   here  
123198,Charlie,0998()804.4163,-5,Chcago,07/03/2023,Groceries,1K,debit_card,
487234,Eva  ,0920 587()2260,-5,Maimi,,Books,10000,CASH,!!!Extra punctuation???
188616,Grace,+63 917.396-9134,-5,Seattle,2023-09-22,Grocereis,10000,PayPal,Data cleaning is necessary...
996479,   Henry,0998()612()6203,150,Nw York,2023-01-26,Sports,,PayPal,Data cleaning is necessary...
654565, Alice ,+63 917 776.0521,-5,,"August 20, 2023",Books,-50,debit_card,Text with$pecial@charact3rs!
198970, Bob ,0945855.0518,twenty,Maimi,,Toys,289.4807192615652,paypal, This is a   sample review.  
699375, Alice ,+63 935-732 3645,32,Los Angeles,2023-12-01,Electronics,1K,credit card , This is a   sample review.  
980744, frank ,+63 945-111.1509,,New York,2023-04-22,Groceries,68.23005142158831,Credit Card,
981796,Grace,0945-125 2293,-5,Chicago,,Toys,1K,paypal, This is a   sample review.  
711879,Charlie,+63 917-1721687,twenty,Chicago,,Hme & Kitchen,,credit card ,"Messy,   text with   spaces!"
509021, frank ,+63 935()895.4312,twenty,Chicago,2023-05-19,Sports,,credit card ,Text with$pecial@charact3rs!
420939,   Henry,+63 945()724 2442,,,2023-10-29,Clothing,-50,CASH,
740964,Grace,+63 920 967()1700,,Chicago,2023-12-23,Home & Kitchen,,debit_card,
788388,  David,0917 444()1121,,San Fransisco,16/03/2023,Sports,10000,Cash,!!!Extra punctuation???
416585, Bob ,+63 920-4456349,-5,San Francisco,"March 21, 2023",Hme & Kitchen,1K,debit_card,
135541, Alice ,0917 6407959,22,Seattle,,Groceries,-50,debit_card,   lots   of   spaces   here  
232768,Charlie,0945.406 1780,-5,Chcago,,Home & Kitchen,113.40568170488461,,!!!Extra punctuation???
494025,Charlie,0935-5489074,-5,New York,,Sprts,10000,Debit Card,
915953,   Henry,+63 920.166.1340,150,Seattle,"August 10, 2023",Toyss,325.17168225364,credit card ,"Messy,   text with   spaces!"
283922, Alice ,0945()728 0031,,,26/09/2023,Groceries,1K,paypal, This is a   sample review.  
889512,   Henry,0998-698()7746,150,Chicago,2023-06-27,Electronics,1K,Cash,
469502, frank ,+63 945 786 2397,150,Miami,2023-08-19,Toys,473.1246737513397,credit card ,   lots   of   spaces   here  
178136,Grace,0935.323-5245,twenty,New York,"March 11, 2023",Clothng,10000,debit_card,
437289,   Henry,+63 998920-5712,28,,,Electrnics,-50,credit card ,
934802,   Henry,+63 998.2760258,,Huston,2023-02-15,Sports,,Cash,
240003, Alice ,+63 920 437 4099,twenty,Miami,,Books,1K,debit_card,Data cleaning is necessary...
712654,Eva  ,+63 9357677152,,Los Angeels,,Home & Kitchen,10000,paypal,
818685,Grace,0935-2504132,,Huston,2023-06-11,Clothng,10000,debit_card,
653178, Bob ,+63 945665()8107,-5,San Fransisco,,Toyss,,Credit Card,Data cleaning is necessary...
795647,   Henry,+63 998 2372460,,Nw York,"April 10, 2023",Boks,,credit card ,   lots   of   spaces   here  
344066,   Henry,+63 920.584 1067,-5,San Francisco,2023-02-19,Electrnics,three hundred,paypal,"Messy,   text with   spaces!"
113720, frank ,+63 998-157 3884,79,Nw York,,Clothng,,CASH,
244384,Eva  ,0935 8327373,twenty,Seattl,"July 01, 2023",Electrnics,-50,debit_card,"Messy,   text with   spaces!"
877488,Grace,0917.402-1301,150,Los Angeels,,Toys,,paypal,"Messy,   text with   spaces!"
135577, Bob ,0998.190()0974,twenty,Chcago,"May 27, 2023",Sprts,three hundred,Credit Card,Data cleaning is necessary...
758958,Grace,0935 495()6770,,New York,,Clothing,376.3161197896012,Credit Card,Text with$pecial@charact3rs!
974954,Charlie,0945 155-9756,twenty,Chicago,2023-07-11,Groceries,three hundred,PayPal,"Messy,   text with   spaces!"
424176,Grace,+63 998 373 4025,twenty,Chcago,,Books,1K,,   lots   of   spaces   here  
561555,   Henry,+63 920()939()4665,,Seattle,"March 22, 2023",Grocereis,,CASH,   lots   of   spaces   here  
622047,Grace,+63 945638.1524,twenty,New York,"July 31, 2023",Toys,10000,debit_card, This is a   sample review.  
219824,Grace,0935.3229238,,Huston,,Boks,,CASH,Some RANDOM capitalization issueS
340839,Charlie,+63 945.610 4440,150,Nw York,"August 18, 2023",Books,,debit_card,Some RANDOM capitalization issueS
251132,   Henry,+63 920.3225964,twenty,Chicago,2023-04-28,Clothng,-50,paypal,Some RANDOM capitalization issueS
848547,  David,+63 945()998.4761,,Seattl,2023-01-29,Sprts,,PayPal,
203567,Grace,0917 8319081,-5,Maimi,2023-06-27,Sprts,,Cash,Some RANDOM capitalization issueS
722254,   Henry,+63 917()717-0547,83,Chicago,"June 12, 2023",Grocereis,three hundred,CASH,Some RANDOM capitalization issueS
454330,Charlie,+63 920-827()4531,,Seattl,,Electronics,three hundred,Cash,
749913, Bob ,0917-282-1221,-5,Miami,"June 12, 2023",Grocereis,10000,CASH,Some RANDOM capitalization issueS
339226, frank ,0998 786-0027,,San Fransisco,15/09/2023,Sports,three hundred,Debit Card,Text with$pecial@charact3rs!
551963,   Henry,0945 303-6021,-5,Seattle,,Electronics,-50,debit_card,!!!Extra punctuation???
451997,Charlie,+63 917.165 1777,,Seattl,2023-03-09,Toyss,10000,Debit Card,   lots   of   spaces   here  
362733, frank ,0920754 9809,-5,Chicago,30/01/2023,Clothing,three hundred,Credit Card, This is a   sample review.  
766887, Alice ,+63 945-2063608,,Maimi,"May 06, 2023",Books,,,   lots   of   spaces   here  
202215, frank ,+63 945526.2382,150,Seattle,"May 11, 2023",Clothng,three hundred,CASH,   lots   of   spaces   here  
491749, frank ,0917-551()8987,150,Houston,"June 25, 2023",Home & Kitchen,,paypal, This is a   sample review.  
507687,Eva  ,+63 920.392()6247,,Houston,2023-01-26,Grocereis,-50,PayPal, This is a   sample review.  
846984,   Henry,+63 945-7296603,,,2023-11-28,Groceries,262.3445810304504,,
954685,Charlie,0945()138-5863,twenty,Los Angeles,"July 17, 2023",Electrnics,,PayPal,Data cleaning is necessary...
225561,Grace,+63 917-868.4696,,Nw York,,Toyss,10000,credit card , This is a   sample review.  
187698, frank ,+63 945()9905795,150,Miami,"October 05, 2023",Sports,,Cash,
389320,  David,+63 917-8371981,-5,Houston,22/09/2023,Sports,10000,debit_card,
856704,   Henry,+63 945-785 7737,twenty,Chcago,06/02/2023,Toyss,,credit card ,
114060,Grace,+63 935-795 3010,,Seattl,"November 26, 2023",Groceries,three hundred,Cash,!!!Extra punctuation???
620891,Charlie,+63 935()299.1852,150,,,Hme & Kitchen,,Cash,"Messy,   text with   spaces!"
349149,   Henry,0945()719 2993,150,Huston,2023-06-11,Hme & Kitchen,three hundred,Credit Card,"Messy,   text with   spaces!"
391647, Alice ,+63 917405()1706,twenty,San Francisco,29/09/2023,Toys,-50,CASH,Data cleaning is necessary...
901788,  David,+63 998330 9816,-5,San Fransisco,20/05/2023,Toyss,1K,Credit Card, This is a   sample review.  
680584,  David,0917.726()2413,79,,,Toys,,Debit Card,Data cleaning is necessary...
505935, frank ,0917-997 7033,150,Maimi,22/02/2023,Sprts,10000,Debit Card,Some RANDOM capitalization issueS
498690, Bob ,+63 935.128.9133,,Maimi,2023-01-15,Clothing,1K,Credit Card, This is a   sample review.  
356089,Eva  ,0998993.6676,twenty,Houston,,Sports,10000,,"Messy,   text with   spaces!"
904152, frank ,+63 917()727-9784,,Miami,,Clothng,10000,debit_card,
181763,Grace,+63 945-418()2332,-5,Seattl,"November 25, 2023",Sports,,PayPal,Text with$pecial@charact3rs!
464584,  David,+63 935.282.2026,,Seattl,"February 10, 2023",Books,265.7187129281265,CASH,Some RANDOM capitalization issueS
803638,Eva  ,+63 920 1021355,,Los Angeles,2023-03-24,Books,-50,Cash,Text with$pecial@charact3rs!
959991, frank ,+63 998339-0589,31,Houston,"May 23, 2023",Grocereis,,CASH,!!!Extra punctuation???
962813,Grace,0935.803.4327,150,Los Angeles,,Home & Kitchen,362.9015709835732,CASH,Some RANDOM capitalization issueS
874556, Alice ,09350635641,150,Maimi,"November 16, 2023",Electrnics,10000,PayPal, This is a   sample review.  
735494,Charlie,+63 935()919 6898,twenty,Los Angeels,"November 05, 2023",Sprts,,CASH,Data cleaning is necessary...
951754,  David,0920 846 0547,,Chicago,02/01/2023,Grocereis,-50,PayPal,Text with$pecial@charact3rs!
198583,Eva  ,+63 935-130()2477,,Seattl,"November 06, 2023",Boks,1K,CASH,"Messy,   text with   spaces!"
108585,Eva  ,+63 945027()6432,-5,Houston,,Grocereis,three hundred,Credit Card,
741699, Bob ,0945 2378785,89,San Francisco,2023-05-02,Toyss,34.968563694921194,Cash,
188343, Alice ,0935-637-4107,150,Nw York,,Clothng,241.70481486963394,Credit Card,Data cleaning is necessary...
887667, frank ,+63 945 730.6989,,San Fransisco,15/12/2023,Clothing,1K,CASH,   lots   of   spaces   here  
763927,  David,+63 917()611 8054,150,San Fransisco,2023-04-03,Electronics,,CASH,
984649,  David,+63 920.664()9617,70,Miami,,Toyss,-50,credit card ,"Messy,   text with   spaces!"
207185, frank ,0935.057-0292,-5,Huston,17/03/2023,Sprts,,PayPal,Text with$pecial@charact3rs!
789827,Eva  ,+63 998092-1802,,San Fransisco,2023-03-27,Hme & Kitchen,1K,credit card ,"Messy,   text with   spaces!"
719401,   Henry,0917-705-9238,,New York,,Sprts,10000,Cash,!!!Extra punctuation???
948862, Bob ,+63 9987188411,-5,Seattle,18/07/2023,Groceries,10000,paypal,Some RANDOM capitalization issueS
103239,  David,+63 917 181()2931,,New York,07/05/2023,Books,10000,CASH,Text with$pecial@charact3rs!
484593, Alice ,+63 917-917-4384,150,Seattle,,Hme & Kitchen,10000,, This is a   sample review.  
467436,   Henry,+63 945.136 0225,,Chcago,26/03/2023,Sprts,10000,, This is a   sample review.  
298782, Bob ,0945()448 7831,twenty,San Francisco,2023-01-18,Sprts,,Cash,Some RANDOM capitalization issueS
579642, Alice ,0920.904 4352,-5,Houston,,Electronics,,Cash,   lots   of   spaces   here  
431362,   Henry,+63 917.434-3652,twenty,Miami,04/09/2023,Toys,,debit_card, This is a   sample review.  
509616,Charlie,+63 9179503138,-5,Seattle,20/11/2023,Home & Kitchen,1K,debit_card,"Messy,   text with   spaces!"
230318, Bob ,+63 917()961.3964,45,Chcago,,Home & Kitchen,1K,PayPal,!!!Extra punctuation???
609244, Alice ,+63 945-063-3917,150,Los Angeles,06/08/2023,Clothng,193.5170931683277,Debit Card,   lots   of   spaces   here  
979248,Charlie,0998.337()3125,-5,Seattle,,Toys,10000,Debit Card,Text with$pecial@charact3rs!
150728,Eva  ,+63 945-708()4572,80,Seattle,2023-04-22,Toyss,280.5511030403593,Debit Card,Some RANDOM capitalization issueS
590974,Grace,0945.4606762,twenty,San Francisco,,Groceries,1K,paypal,   lots   of   spaces   here  
690026,Grace,0917()070 1903,50,San Fransisco,2023-09-30,Grocereis,three hundred,paypal,
766310,Eva  ,0945.058 7798,-5,Houston,"September 19, 2023",Clothing,,Debit Card,   lots   of   spaces   here  
329419,Eva  ,0917291.4016,,Huston,"June 21, 2023",Electrnics,1K,Debit Card,!!!Extra punctuation???
245500, Bob ,0998 606 5460,-5,Los Angeels,09/09/2023,Electrnics,,debit_card,   lots   of   spaces   here  
667642, Bob ,0935360-7110,,Houston,09/04/2023,Toyss,,Credit Card,Text with$pecial@charact3rs!
515747,   Henry,0920()841-7639,23,,13/01/2023,Boks,,Debit Card,!!!Extra punctuation???
736905,   Henry,0917843 9763,twenty,Nw York,2023-10-25,Sprts,,Debit Card,!!!Extra punctuation???
134054,Charlie,0920.569()3485,,Chicago,2023-02-27,Sports,,paypal,"Messy,   text with   spaces!"
922023,  David,0945621 4465,150,Chicago,03/04/2023,Electronics,10000,credit card ,"Messy,   text with   spaces!"
694424, Bob ,+63 945-826-4025,,,30/05/2023,Clothng,,credit card ,Some RANDOM capitalization issueS
500569,Charlie,0917732()4732,,,29/12/2023,Clothng,382.3373721623616,debit_card,Data cleaning is necessary...
256493, Bob ,+63 935.6282345,61,Maimi,"April 04, 2023",Clothng,1K,Cash,Data cleaning is necessary...
230518,   Henry,0917 048.1973,twenty,Seattle,28/09/2023,Boks,1K,Debit Card,!!!Extra punctuation???
251036,Charlie,0945869.2423,,Los Angeels,"February 16, 2023",Books,-50,Debit Card,"Messy,   text with   spaces!"
457156, frank ,+63 920-6024047,,Houston,"August 24, 2023",Hme & Kitchen,10000,,Data cleaning is necessary...
743859, Bob ,+63 945253-0263,,Nw York,2023-03-08,Hme & Kitchen,three hundred,Cash,Text with$pecial@charact3rs!
972527,Grace,+63 935-8576871,150,Maimi,17/03/2023,Electrnics,1K,PayPal,   lots   of   spaces   here  
844705, Bob ,+63 920()660.2124,-5,Miami,29/04/2023,Hme & Kitchen,10000,paypal,Some RANDOM capitalization issueS
667975, frank ,0917-322-1749,twenty,Seattl,"April 16, 2023",Electronics,1K,PayPal,
743801, frank ,+63 935395()8446,,New York,2023-08-30,Toys,10000,Credit Card, This is a   sample review.  
508507,  David,0945242-9718,-5,New York,"September 16, 2023",Home & Kitchen,,Debit Card,
494491, Alice ,+63 917-481.0525,twenty,Nw York,2023-01-11,Books,,Credit Card,"Messy,   text with   spaces!"
926092,Eva  ,+63 935 097()9144,,Chcago,"April 18, 2023",Electrnics,,credit card ,!!!Extra punctuation???
574818, frank ,+63 920()035 2026,twenty,Seattle,"June 10, 2023",Sprts,three hundred,PayPal,!!!Extra punctuation???
621959, frank ,0920480()0576,,Seattl,"September 25, 2023",Home & Kitchen,10000,Debit Card,Text with$pecial@charact3rs!
554282,Charlie,0917357-4186,150,Los Angeles,,Grocereis,10000,CASH,"Messy,   text with   spaces!"
378490, frank ,0917189 7459,-5,,2023-11-12,Electronics,10000,paypal,Some RANDOM capitalization issueS
992766, Bob ,+63 935()6684326,61,Houston,,Books,,CASH,!!!Extra punctuation???
890749,  David,0945.470()4748,150,Chicago,,Sports,,PayPal,Data cleaning is necessary...
229773,Charlie,+63 945 872()4702,-5,Chicago,03/04/2023,Home & Kitchen,1K,PayPal,Data cleaning is necessary...
585575, Alice ,0917 680.0734,,Los Angeels,10/11/2023,Hme & Kitchen,,, This is a   sample review.  
879129,Grace,0998477.7807,150,Miami,2023-09-27,Clothng,three hundred,credit card ,
600169,   Henry,0998 8052904,150,Maimi,2023-07-05,Clothing,,PayPal,"Messy,   text with   spaces!"
947933, frank ,0945 293.4901,150,New York,2023-10-04,Sports,367.2910172608765,, This is a   sample review.  
903538, frank ,+63 945 112-5706,150,,2023-01-29,Books,10000,Cash,Text with$pecial@charact3rs!
455036,   Henry,0998.400()1081,twenty,Huston,"January 27, 2023",Groceries,,credit card , This is a   sample review.  
325073, Bob ,+63 945-929.9530,twenty,Miami,,Clothing,,Debit Card,   lots   of   spaces   here  
104309,Eva  ,0920698-5964,-5,Maimi,17/08/2023,Electronics,three hundred,CASH,
705120, Alice ,0998658 8002,-5,Maimi,05/02/2023,Toys,,Debit Card,
696328,Charlie,0917206 8097,87,Houston,"December 06, 2023",Toys,three hundred,Credit Card,"Messy,   text with   spaces!"
371898,  David,+63 945()416-4624,twenty,Miami,2023-09-02,Hme & Kitchen,1K,Cash,!!!Extra punctuation???
908524, frank ,0945-651()1109,,Los Angeels,2023-02-20,Electronics,-50,debit_card,Text with$pecial@charact3rs!
399333,Grace,0945.988-7940,-5,Seattl,"January 30, 2023",Home & Kitchen,1K,CASH,
304598,Eva  ,0935()858 8555,twenty,Seattle,"January 27, 2023",Toyss,1K,CASH, This is a   sample review.  
874584,Charlie,+63 998-352-5141,,Los Angeles,2023-09-26,Home & Kitchen,1K,,"Messy,   text with   spaces!"
811211,Charlie,+63 998360 8910,22,Chicago,,Electronics,41.509430052226705,,Some RANDOM capitalization issueS
900951,Charlie,+63 9177657156,,Seattle,2023-11-12,Boks,three hundred,PayPal,
636994,Grace,+63 945600 6585,twenty,Los Angeles,"February 27, 2023",Toys,,PayPal,Some RANDOM capitalization issueS
811050,Charlie,+63 935577.3179,-5,Maimi,"March 09, 2023",Boks,,Debit Card,   lots   of   spaces   here  
840337, Alice ,0945 042.0182,34,Miami,2023-07-30,Electronics,,Debit Card,
988920, frank ,+63 920()8049496,twenty,New York,,Boks,1K,,Data cleaning is necessary...
424655,  David,+63 935-491 1309,,,,Toyss,three hundred,,Some RANDOM capitalization issueS
610285,   Henry,0935 3884986,52,Seattl,,Clothing,three hundred,,   lots   of   spaces   here  
730173,  David,+63 945.583()9008,twenty,New York,15/12/2023,Books,230.35568464979767,CASH,
270127,Grace,0935.785.0846,150,San Fransisco,2023-01-21,Boks,,,
249587,   Henry,0920412.1063,,Houston,2023-05-15,Books,,, This is a   sample review.  
737544, Bob ,0920()1674357,,Los Angeels,"September 28, 2023",Clothing,91.36378979706141,Debit Card,
418903,Grace,+63 935()756()6843,,Nw York,"November 07, 2023",Grocereis,10000,debit_card,"Messy,   text with   spaces!"
610667,Grace,0917.408()8738,,San Francisco,,Home & Kitchen,114.50124740383075,PayPal,"Messy,   text with   spaces!"
453213, Alice ,+63 920456()1965,20,Miami,20/01/2023,Sprts,three hundred,PayPal,Data cleaning is necessary...
200809,Grace,+63 920.888 7216,,Nw York,04/08/2023,Sprts,three hundred,,   lots   of   spaces   here  
650673,Grace,+63 920812 9940,twenty,New York,"September 29, 2023",Home & Kitchen,,paypal,!!!Extra punctuation???
585105,   Henry,0935 114()4776,twenty,San Fransisco,2023-02-24,Books,three hundred,Debit Card,!!!Extra punctuation???
788804,Charlie,0935632 0962,43,Maimi,"November 04, 2023",Clothng,three hundred,Debit Card,Some RANDOM capitalization issueS
909654,Charlie,+63 917-896 2196,-5,Seattl,"May 31, 2023",Groceries,10000,credit card ,Data cleaning is necessary...
823261,  David,+63 917-1528467,56,Los Angeles,,Toyss,,paypal,
187735,Eva  ,0917-5575960,twenty,Huston,,Electronics,three hundred,credit card ,!!!Extra punctuation???
832467, Bob ,+63 945()442()5422,150,Maimi,2023-06-22,Sprts,140.16087854129418,debit_card,!!!Extra punctuation???
559495,Eva  ,+63 920.950-9607,,San Francisco,15/06/2023,Grocereis,17.11146067364416,CASH,Data cleaning is necessary...
427113, frank ,0935-212.8519,-5,Houston,21/10/2023,Clothng,-50,debit_card,Data cleaning is necessary...
543175,Grace,+63 917.884-1002,45,Los Angeles,"July 01, 2023",Sprts,,Debit Card,!!!Extra punctuation???
818478, frank ,+63 920()802()7658,150,Chcago,2023-08-19,Books,,paypal,   lots   of   spaces   here  
